molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL83773,CNC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,1000.0
CHEMBL173095,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,1.2
CHEMBL310645,CCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,40.0
CHEMBL82168,C=CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,1.5
CHEMBL310106,CCCN(C(=O)OCc1cccc(C(N)=O)c1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,0.8
CHEMBL79907,CCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,20.0
CHEMBL432182,CCCCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,5.0
CHEMBL309922,CN(CC(CCN1CCC(NC(=O)NCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,active,100.0
CHEMBL79315,COC(=O)N(Cc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,100.0
CHEMBL79530,CCCN(C(=O)NCc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,2.5
CHEMBL83113,CCCN(C(=O)N[C@@H](C)c1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,75.0
CHEMBL431009,CCCCN(C(=O)OC)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,15.0
CHEMBL2114184,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,2.0
CHEMBL445836,CCCN(C(=O)Nc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0
CHEMBL170892,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@H](CC(C)C)C(=O)O)C[C@@H]2c2ccccc2)CC1,active,2.9
CHEMBL175327,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@H](CC3CC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,1.2
CHEMBL310369,COC(=O)NC1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,1000.0
CHEMBL309619,CN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,5.0
CHEMBL309447,CCCN(C(=O)N(C)Cc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,20.0
CHEMBL93168,O=C(c1ccccc1Br)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,48.0
CHEMBL327241,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)c3cccc4ccccc34)C[C@@H]2c2ccccc2)CC1,active,0.8
CHEMBL328260,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,0.8
CHEMBL330285,COc1ccc(C(=O)N2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)cc1,active,1000.0
CHEMBL327354,O=C(c1cccnc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,260.0
CHEMBL328373,O=C(c1ccco1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,55.0
CHEMBL93851,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1,active,2.0
CHEMBL329813,O=C(c1ccccc1Cl)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,52.0
CHEMBL92133,O=C(c1ccccc1-c1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,89.0
CHEMBL329107,CCC(CC)C(=O)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,57.0
CHEMBL327898,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(Cc3ccccc3)C[C@@H]2c2ccccc2)CC1,active,46.0
CHEMBL93961,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1,active,12.0
CHEMBL430867,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1,active,2.0
CHEMBL93691,Brc1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1,active,1000.0
CHEMBL96217,Fc1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1,active,150.0
CHEMBL330065,c1ccc(CN2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3cccc(-c4ccsc4)c3)C2)cc1,active,220.0
CHEMBL93229,O=C(Cc1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,155.0
CHEMBL94179,O=C(C1CCCC1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,19.0
CHEMBL93457,O=C(C1CCC1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,48.0
CHEMBL92861,O=C(C1CCCCC1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,34.0
CHEMBL93887,c1ccc(C2CCN(C[C@H]3CN(c4ccccc4)C[C@@H]3c3ccccc3)CC2)cc1,active,1000.0
CHEMBL315159,O=C(c1cccc2ccccc12)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,19.0
CHEMBL327801,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(Cc3ccccc3)C[C@@H]2c2ccccc2)CC1,active,9.0
CHEMBL90015,c1ccc(CN2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)cc1,active,255.0
CHEMBL406552,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)c3cccc4ccccc34)C[C@@H]2c2ccccc2)CC1,active,22.0
CHEMBL93277,c1ccc(CCCN2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)cc1,active,1000.0
CHEMBL329417,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.0
CHEMBL441635,c1ccc(CCN2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)cc1,active,200.0
CHEMBL430905,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1,active,31.0
CHEMBL329382,COC(=O)c1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1,active,1000.0
CHEMBL329893,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1,active,0.2
CHEMBL93139,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@](C)(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,0.1
CHEMBL91697,CC(c1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,480.0
CHEMBL327392,COC(=O)c1ccccc1C(=O)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,32.0
CHEMBL327540,Cc1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1,active,390.0
CHEMBL327478,Clc1ccccc1[C@H]1CN(Cc2ccccc2)C[C@@H]1CN1CCC(c2ccccc2)CC1,active,1000.0
CHEMBL327800,COc1ccccc1C(=O)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,140.0
CHEMBL94032,Clc1cccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)c1,active,810.0
CHEMBL93644,O=C(Nc1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,610.0
CHEMBL329555,O=C(c1ccoc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,33.0
CHEMBL93625,O=C(c1ccccc1C(F)(F)F)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,97.0
CHEMBL94182,O=C(c1cccs1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,46.0
CHEMBL327846,O=C(c1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,67.0
CHEMBL90129,O=C(c1ccccc1F)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,96.0
CHEMBL91339,c1ccc(CN2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3cccc(-c4ccccc4)c3)C2)cc1,active,1000.0
CHEMBL431852,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1,active,0.2
CHEMBL316073,O=C(c1ccc(Cl)cc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,750.0
CHEMBL327186,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1,active,15.0
CHEMBL329140,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3cccc4ccccc34)C[C@@H]2c2ccccc2)CC1,active,4.0
CHEMBL329131,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,152.0
CHEMBL328297,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1,active,0.8
CHEMBL92803,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1,active,5.0
CHEMBL330528,O=S(=O)(c1ccccc1)N1C[C@H](CN2CCC3(CC2)C[S+]([O-])c2ccccc23)[C@@H](c2ccccc2)C1,active,26.0
CHEMBL94031,Clc1ccc([C@H]2CN(Cc3ccccc3)C[C@@H]2CN2CCC(c3ccccc3)CC2)cc1,active,1000.0
CHEMBL414222,c1ccc(C2CCN(C[C@H]3CNC[C@@H]3c3ccccc3)CC2)cc1,active,980.0
CHEMBL328445,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(Cc3ccccc3)C[C@@H]2c2ccccc2)CC1,active,0.1
CHEMBL93949,O=C(c1cccc(Cl)c1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,94.0
CHEMBL91793,COc1cccc(C(=O)N2C[C@H](CN3CCC(c4ccccc4)CC3)[C@@H](c3ccccc3)C2)c1,active,140.0
CHEMBL96242,COC(=O)N(CC1CCCC1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,17.0
CHEMBL92013,COC(=O)N(CC1CCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,22.0
CHEMBL85086,CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,7.0
CHEMBL322817,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Br)cc3)[C@@H](C)C2)CC1,active,6.0
CHEMBL120569,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](C[C@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,3500.0
CHEMBL118501,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CCC(=O)c2ccccc2)c2ccccc2)CC1,inactive,15000.0
CHEMBL120204,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](C[C@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,inactive,10400.0
CHEMBL121321,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,8600.0
CHEMBL331754,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(CC)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,7200.0
CHEMBL120584,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,4400.0
CHEMBL402701,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@@H](C[C@@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,8400.0
CHEMBL120419,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(=O)(=O)CC)c2ccccc2)CC1,intermediate,6000.0
CHEMBL118196,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,6800.0
CHEMBL331007,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(CCS(=O)(=O)c2ccccc2)c2ccccc2)CC1,inactive,24000.0
CHEMBL332908,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(C)(=O)=O)c2ccccc2)CC1,intermediate,6000.0
CHEMBL332458,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CC(C)S(=O)(=O)C(C)C)c2ccccc2)CC1,inactive,15000.0
CHEMBL324284,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CC(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,3800.0
CHEMBL118544,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(C)(CC(C)(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,inactive,11000.0
CHEMBL120513,CCC(CC(CCN1CCC(N(CC)C(=O)OCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1,inactive,88000.0
CHEMBL261935,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](C[C@@H](C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,intermediate,2300.0
CHEMBL176392,Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.2
CHEMBL368183,Cn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,1.0
CHEMBL367837,CCCn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,0.6
CHEMBL172761,CCn1nc(-c2ccc(C#N)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,16.0
CHEMBL174283,O=C(O)Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,33.0
CHEMBL368265,CCn1ncc(Cc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,3.0
CHEMBL173609,CCc1cc(Cc2ccccc2)n(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,active,78.0
CHEMBL367863,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC(F)(F)F)CC2)[C@@H](c2ccccc2)C1,active,4.8
CHEMBL173262,CC(C)(c1ccccc1)c1c[nH]nc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,11.5
CHEMBL355749,CCn1ncc(C(C)(C)c2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,6.9
CHEMBL368517,CCOC(=O)Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,9.0
CHEMBL367421,CCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.6
CHEMBL369189,CCCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,active,9.0
CHEMBL367446,N#Cc1ccc(-c2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4ccccc4)CC3)n[nH]2)cc1,active,7.5
CHEMBL172944,CCn1nc(-c2cccc3ccccc23)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,16.0
CHEMBL367787,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3CCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,1.2
CHEMBL172721,Cn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,active,23.0
CHEMBL81252,CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,2.4
CHEMBL367838,CCn1nc(CCc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2cccc(F)c2)CC1,active,2.2
CHEMBL352981,CCn1ncc(CCc2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,0.6
CHEMBL170543,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3C(F)(F)c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,2.1
CHEMBL353827,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,4.8
CHEMBL173064,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,1.2
CHEMBL413058,CCn1ncc(C(=O)c2ccccc2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,23.0
CHEMBL102826,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,0.2
CHEMBL368757,CCn1nc(-c2ccc(CN)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,112.0
CHEMBL172659,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)n[nH]3)CC2)[C@@H](c2ccccc2)C1,active,2.2
CHEMBL435724,O=C(c1ccccc1)c1c[nH]nc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,41.0
CHEMBL367894,CCn1nc(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1Cc1ccccc1,active,76.0
CHEMBL366450,CCn1nc(-c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,22.0
CHEMBL170717,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4Cl)[nH]n3)CC2)[C@@H](c2cccc(F)c2)C1,active,9.0
CHEMBL366536,CCCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,3.0
CHEMBL172845,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3n[nH]cc3C3(c4ccccc4)CC3)CC2)[C@@H](c2ccccc2)C1,active,4.4
CHEMBL170987,CCn1cc(Cc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,active,20.0
CHEMBL366626,CCn1cc(CCc2ccccc2)c(C2CCN(C[C@H]3CN([C@@H](C(=O)O)C4CCCCC4)C[C@@H]3c3ccccc3)CC2)n1,active,2.3
CHEMBL435709,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3oncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,0.8
CHEMBL435526,COc1ccc(-c2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C5CCCCC5)C[C@@H]4c4cccc(F)c4)CC3)[nH]n2)cc1,active,12.0
CHEMBL353331,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,1.2
CHEMBL353331,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,2.1
CHEMBL433980,CCn1ncc(C2(c3ccccc3)CC2)c1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,11.0
CHEMBL366439,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4cccc5ccccc45)[nH]n3)CC2)[C@@H](c2ccccc2)C1,active,7.5
CHEMBL174303,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4)[nH]n3)CC2)[C@@H](c2cccc(F)c2)C1,active,4.0
CHEMBL171911,CCc1cc(CCc2ccccc2)nn1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,105.0
CHEMBL2112560,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,0.73
CHEMBL480503,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,0.29
CHEMBL2112553,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,0.76
CHEMBL511494,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ncc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,2.0
CHEMBL2112559,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,0.38
CHEMBL2112556,CCc1nc(Cc2ccccc2)oc1C1CCN(C[C@H]2CN([C@H](CC3CCC3)C(=O)O)C[C@@H]2c2cccc(F)c2)CC1,active,0.89
CHEMBL480693,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,0.34
CHEMBL2112555,CCc1nc(Cc2ccccc2)sc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,1.0
CHEMBL471765,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,7.0
CHEMBL2112554,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(-c4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,1.1
CHEMBL520755,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,0.67
CHEMBL513564,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)[C@@H](c2ccccc2)C1,active,0.51
CHEMBL470507,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3-c3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,27.0
CHEMBL471722,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nc(-c4ccccc4)c[nH]3)CC2)[C@@H](c2ccccc2)C1,active,23.0
CHEMBL326487,O=C(O)C(CC1CC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1,active,0.23
CHEMBL2112557,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3[nH]c(Cc4ccccc4)nc3Cl)CC2)[C@@H](c2cccc(F)c2)C1,active,0.6
CHEMBL511154,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(-c4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,6.2
CHEMBL333619,O=C(O)C(CC1CCC1)N1CC(c2ccccc2)[C@@H](CN2CCC(c3cnc(Cc4ccccc4)s3)CC2)C1,active,0.23
CHEMBL471766,CC(C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,3.8
CHEMBL511806,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccccc4)no3)CC2)[C@@H](c2ccccc2)C1,active,18.1
CHEMBL481080,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3csc(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1,active,1.3
CHEMBL480504,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(c3cnc(Cc4ccccc4)o3)CC2)[C@@H](c2ccccc2)C1,active,1.6
